     # analyt      conj_grad  pre_conj_grad
      -0.009523    -0.00954871    -0.00954871
      -0.009532    -0.00955736    -0.00955736
      -0.009539    -0.00956297    -0.00956297
       -0.00954    -0.00956561    -0.00956561
       -0.00954    -0.00956561    -0.00956561
      -0.009539    -0.00956297    -0.00956297
      -0.009532    -0.00955736    -0.00955736
      -0.009523    -0.00954871    -0.00954871
      -0.009512    -0.00953726    -0.00953726
      -0.009497    -0.00952279    -0.00952279
      -0.009476    -0.00950429    -0.00950429
      -0.009454    -0.00948099    -0.00948099
      -0.009425     -0.0094528     -0.0094528
      -0.009389    -0.00941885    -0.00941885
      -0.009349    -0.00937914    -0.00937914
      -0.009301    -0.00933086    -0.00933086
      -0.009241    -0.00927418    -0.00927418
      -0.009173    -0.00920745    -0.00920745
      -0.009094    -0.00912837    -0.00912837
      -0.008998    -0.00903535    -0.00903535
      -0.008886    -0.00892593    -0.00892593
      -0.008757    -0.00879696    -0.00879696
      -0.008603    -0.00864536    -0.00864536
       -0.00842    -0.00846712    -0.00846712
      -0.008211    -0.00825749    -0.00825749
      -0.007964    -0.00801133    -0.00801133
       -0.00767    -0.00772205    -0.00772205
      -0.007331    -0.00738239    -0.00738239
      -0.006934    -0.00698363    -0.00698363
      -0.006462    -0.00651553    -0.00651553
      -0.005916    -0.00596638    -0.00596638
      -0.005281    -0.00532207    -0.00532207
      -0.004525    -0.00456655    -0.00456655
      -0.003646    -0.00368065    -0.00368065
      -0.002633    -0.00264232    -0.00264232
      -0.001421    -0.00142551    -0.00142551
      -0.001418    -0.00142198    -0.00142198
      -0.002627    -0.00263526    -0.00263526
      -0.003637    -0.00367016    -0.00367016
      -0.004512    -0.00455265    -0.00455265
      -0.005264    -0.00530496    -0.00530496
      -0.005897    -0.00594607    -0.00594607
       -0.00644    -0.00649231    -0.00649231
      -0.006909    -0.00695748    -0.00695748
      -0.007303    -0.00735363    -0.00735363
      -0.007639    -0.00769077    -0.00769077
      -0.007931     -0.0079777     -0.0079777
      -0.008176    -0.00822184    -0.00822184
      -0.008384    -0.00842935    -0.00842935
      -0.008564    -0.00860602    -0.00860602
      -0.008717    -0.00875595    -0.00875595
      -0.008844    -0.00888347    -0.00888347
      -0.008955     -0.0089919     -0.0089919
       -0.00905    -0.00908354    -0.00908354
      -0.009128    -0.00916171    -0.00916171
      -0.009195    -0.00922789    -0.00922789
      -0.009254    -0.00928335    -0.00928335
      -0.009301    -0.00933086    -0.00933086
      -0.009341    -0.00937118    -0.00937118
      -0.009376    -0.00940374    -0.00940374
      -0.009404    -0.00943193    -0.00943193
      -0.009426    -0.00945523    -0.00945523
      -0.009447    -0.00947374    -0.00947374
      -0.009462    -0.00948821    -0.00948821
      -0.009472    -0.00949966    -0.00949966
      -0.009481     -0.0095083     -0.0095083
      -0.009488    -0.00951391    -0.00951391
      -0.009489    -0.00951655    -0.00951655
      -0.009489    -0.00951655    -0.00951655
      -0.009488    -0.00951391    -0.00951391
      -0.009481     -0.0095083     -0.0095083
      -0.009472    -0.00949966    -0.00949966
      -0.009462    -0.00948821    -0.00948821
      -0.009447    -0.00947374    -0.00947374
      -0.009426    -0.00945523    -0.00945523
      -0.009404    -0.00943193    -0.00943193
      -0.009376    -0.00940374    -0.00940374
      -0.009341    -0.00937118    -0.00937118
      -0.009301    -0.00933086    -0.00933086
      -0.009254    -0.00928335    -0.00928335
      -0.009195    -0.00922789    -0.00922789
      -0.009128    -0.00916171    -0.00916171
       -0.00905    -0.00908354    -0.00908354
      -0.008955     -0.0089919     -0.0089919
      -0.008844    -0.00888347    -0.00888347
      -0.008717    -0.00875595    -0.00875595
      -0.008564    -0.00860602    -0.00860602
      -0.008384    -0.00842935    -0.00842935
      -0.008176    -0.00822184    -0.00822184
      -0.007931     -0.0079777     -0.0079777
      -0.007639    -0.00769077    -0.00769077
      -0.007303    -0.00735363    -0.00735363
      -0.006909    -0.00695748    -0.00695748
       -0.00644    -0.00649231    -0.00649231
      -0.005897    -0.00594607    -0.00594607
      -0.005264    -0.00530496    -0.00530496
      -0.004512    -0.00455265    -0.00455265
      -0.003637    -0.00367016    -0.00367016
      -0.002627    -0.00263526    -0.00263526
      -0.001418    -0.00142198    -0.00142198
      -0.001413    -0.00141774    -0.00141774
      -0.002616    -0.00262679    -0.00262679
      -0.003622    -0.00365758    -0.00365758
      -0.004494    -0.00453602    -0.00453602
      -0.005242    -0.00528448    -0.00528448
       -0.00587    -0.00592185    -0.00592185
       -0.00641    -0.00646457    -0.00646457
      -0.006876    -0.00692645    -0.00692645
      -0.007267    -0.00731943    -0.00731943
        -0.0076    -0.00765379    -0.00765379
      -0.007889     -0.0079379     -0.0079379
      -0.008132    -0.00817972    -0.00817972
      -0.008336    -0.00838488    -0.00838488
      -0.008515    -0.00855947    -0.00855947
      -0.008666    -0.00870767    -0.00870767
      -0.008791    -0.00883329    -0.00883329
      -0.008901    -0.00894041    -0.00894041
      -0.008994    -0.00903079    -0.00903079
      -0.009071    -0.00910756    -0.00910756
      -0.009137    -0.00917305    -0.00917305
      -0.009195    -0.00922789    -0.00922789
      -0.009241    -0.00927418    -0.00927418
       -0.00928    -0.00931365    -0.00931365
      -0.009315    -0.00934677    -0.00934677
      -0.009343    -0.00937374    -0.00937374
      -0.009364    -0.00939704    -0.00939704
      -0.009384    -0.00941554    -0.00941554
      -0.009399    -0.00943001    -0.00943001
      -0.009409    -0.00944146    -0.00944146
      -0.009418    -0.00945011    -0.00945011
      -0.009425    -0.00945572    -0.00945572
      -0.009426    -0.00945836    -0.00945836
      -0.009426    -0.00945836    -0.00945836
      -0.009425    -0.00945572    -0.00945572
      -0.009418    -0.00945011    -0.00945011
      -0.009409    -0.00944146    -0.00944146
      -0.009399    -0.00943001    -0.00943001
      -0.009384    -0.00941554    -0.00941554
      -0.009364    -0.00939704    -0.00939704
      -0.009343    -0.00937374    -0.00937374
      -0.009315    -0.00934677    -0.00934677
       -0.00928    -0.00931365    -0.00931365
      -0.009241    -0.00927418    -0.00927418
      -0.009195    -0.00922789    -0.00922789
      -0.009137    -0.00917305    -0.00917305
      -0.009071    -0.00910756    -0.00910756
      -0.008994    -0.00903079    -0.00903079
      -0.008901    -0.00894041    -0.00894041
      -0.008791    -0.00883329    -0.00883329
      -0.008666    -0.00870767    -0.00870767
      -0.008515    -0.00855947    -0.00855947
      -0.008336    -0.00838488    -0.00838488
      -0.008132    -0.00817972    -0.00817972
      -0.007889     -0.0079379     -0.0079379
        -0.0076    -0.00765379    -0.00765379
      -0.007267    -0.00731943    -0.00731943
      -0.006876    -0.00692645    -0.00692645
       -0.00641    -0.00646457    -0.00646457
       -0.00587    -0.00592185    -0.00592185
      -0.005242    -0.00528448    -0.00528448
      -0.004494    -0.00453602    -0.00453602
      -0.003622    -0.00365758    -0.00365758
      -0.002616    -0.00262679    -0.00262679
      -0.001413    -0.00141774    -0.00141774
      -0.001407    -0.00141261    -0.00141261
      -0.002606    -0.00261659    -0.00261659
      -0.003607    -0.00364239    -0.00364239
      -0.004473      -0.004516      -0.004516
      -0.005217    -0.00525975    -0.00525975
      -0.005841     -0.0058927     -0.0058927
      -0.006376    -0.00643113    -0.00643113
      -0.006838    -0.00688911    -0.00688911
      -0.007225    -0.00727829    -0.00727829
      -0.007555    -0.00760931    -0.00760931
      -0.007841    -0.00789022    -0.00789022
      -0.008081    -0.00812917    -0.00812917
      -0.008283    -0.00833181    -0.00833181
      -0.008459    -0.00850389    -0.00850389
      -0.008607    -0.00865015    -0.00865015
      -0.008731    -0.00877378    -0.00877378
      -0.008839     -0.0088791     -0.0088791
      -0.008931    -0.00896821    -0.00896821
      -0.009006    -0.00904344    -0.00904344
      -0.009071    -0.00910756    -0.00910756
      -0.009128    -0.00916171    -0.00916171
      -0.009173    -0.00920745    -0.00920745
      -0.009211    -0.00924591    -0.00924591
      -0.009246    -0.00927798    -0.00927798
      -0.009272     -0.0093054     -0.0093054
      -0.009293    -0.00932772    -0.00932772
      -0.009313    -0.00934623    -0.00934623
      -0.009328     -0.0093607     -0.0093607
      -0.009337    -0.00937215    -0.00937215
      -0.009346     -0.0093808     -0.0093808
      -0.009353     -0.0093864     -0.0093864
      -0.009354    -0.00938905    -0.00938905
      -0.009354    -0.00938905    -0.00938905
      -0.009353     -0.0093864     -0.0093864
      -0.009346     -0.0093808     -0.0093808
      -0.009337    -0.00937215    -0.00937215
      -0.009328     -0.0093607     -0.0093607
      -0.009313    -0.00934623    -0.00934623
      -0.009293    -0.00932772    -0.00932772
      -0.009272     -0.0093054     -0.0093054
      -0.009246    -0.00927798    -0.00927798
      -0.009211    -0.00924591    -0.00924591
      -0.009173    -0.00920745    -0.00920745
      -0.009128    -0.00916171    -0.00916171
      -0.009071    -0.00910756    -0.00910756
      -0.009006    -0.00904344    -0.00904344
      -0.008931    -0.00896821    -0.00896821
      -0.008839     -0.0088791     -0.0088791
      -0.008731    -0.00877378    -0.00877378
      -0.008607    -0.00865015    -0.00865015
      -0.008459    -0.00850389    -0.00850389
      -0.008283    -0.00833181    -0.00833181
      -0.008081    -0.00812917    -0.00812917
      -0.007841    -0.00789022    -0.00789022
      -0.007555    -0.00760931    -0.00760931
      -0.007225    -0.00727829    -0.00727829
      -0.006838    -0.00688911    -0.00688911
      -0.006376    -0.00643113    -0.00643113
      -0.005841     -0.0058927     -0.0058927
      -0.005217    -0.00525975    -0.00525975
      -0.004473      -0.004516      -0.004516
      -0.003607    -0.00364239    -0.00364239
      -0.002606    -0.00261659    -0.00261659
      -0.001407    -0.00141261    -0.00141261
      -0.001403     -0.0014065     -0.0014065
      -0.002596    -0.00260446    -0.00260446
      -0.003591    -0.00362431    -0.00362431
      -0.004451     -0.0044922     -0.0044922
      -0.005189    -0.00523037    -0.00523037
      -0.005808     -0.0058581     -0.0058581
      -0.006338    -0.00639146    -0.00639146
      -0.006795    -0.00684482    -0.00684482
      -0.007178    -0.00722959    -0.00722959
      -0.007503    -0.00755657    -0.00755657
      -0.007785    -0.00783382    -0.00783382
      -0.008022    -0.00806926    -0.00806926
      -0.008221    -0.00826898    -0.00826898
      -0.008394    -0.00843818    -0.00843818
       -0.00854    -0.00858199    -0.00858199
      -0.008661    -0.00870356    -0.00870356
      -0.008767    -0.00880673    -0.00880673
      -0.008857    -0.00889426    -0.00889426
      -0.008931    -0.00896821    -0.00896821
      -0.008994    -0.00903079    -0.00903079
       -0.00905    -0.00908354    -0.00908354
      -0.009094    -0.00912837    -0.00912837
      -0.009132    -0.00916639    -0.00916639
      -0.009165    -0.00919779    -0.00919779
      -0.009191    -0.00922397    -0.00922397
      -0.009212    -0.00924661    -0.00924661
      -0.009231    -0.00926441    -0.00926441
      -0.009246    -0.00927888    -0.00927888
      -0.009255    -0.00929033    -0.00929033
      -0.009263    -0.00929897    -0.00929897
       -0.00927    -0.00930458    -0.00930458
      -0.009271    -0.00930722    -0.00930722
      -0.009271    -0.00930722    -0.00930722
       -0.00927    -0.00930458    -0.00930458
      -0.009263    -0.00929897    -0.00929897
      -0.009255    -0.00929033    -0.00929033
      -0.009246    -0.00927888    -0.00927888
      -0.009231    -0.00926441    -0.00926441
      -0.009212    -0.00924661    -0.00924661
      -0.009191    -0.00922397    -0.00922397
      -0.009165    -0.00919779    -0.00919779
      -0.009132    -0.00916639    -0.00916639
      -0.009094    -0.00912837    -0.00912837
       -0.00905    -0.00908354    -0.00908354
      -0.008994    -0.00903079    -0.00903079
      -0.008931    -0.00896821    -0.00896821
      -0.008857    -0.00889426    -0.00889426
      -0.008767    -0.00880673    -0.00880673
      -0.008661    -0.00870356    -0.00870356
       -0.00854    -0.00858199    -0.00858199
      -0.008394    -0.00843818    -0.00843818
      -0.008221    -0.00826898    -0.00826898
      -0.008022    -0.00806926    -0.00806926
      -0.007785    -0.00783382    -0.00783382
      -0.007503    -0.00755657    -0.00755657
      -0.007178    -0.00722959    -0.00722959
      -0.006795    -0.00684482    -0.00684482
      -0.006338    -0.00639146    -0.00639146
      -0.005808     -0.0058581     -0.0058581
      -0.005189    -0.00523037    -0.00523037
      -0.004451     -0.0044922     -0.0044922
      -0.003591    -0.00362431    -0.00362431
      -0.002596    -0.00260446    -0.00260446
      -0.001403     -0.0014065     -0.0014065
      -0.001394    -0.00139915    -0.00139915
      -0.002579    -0.00258984    -0.00258984
      -0.003567    -0.00360255    -0.00360255
      -0.004421    -0.00446356    -0.00446356
      -0.005152    -0.00519509    -0.00519509
      -0.005764    -0.00581656    -0.00581656
      -0.006288      -0.006344      -0.006344
       -0.00674    -0.00679181    -0.00679181
      -0.007117    -0.00717152    -0.00717152
      -0.007438    -0.00749371    -0.00749371
      -0.007716    -0.00776678    -0.00776678
      -0.007948    -0.00799821    -0.00799821
      -0.008143    -0.00819446    -0.00819446
      -0.008313    -0.00836051    -0.00836051
      -0.008457    -0.00850133    -0.00850133
      -0.008575    -0.00862054    -0.00862054
      -0.008679    -0.00872138    -0.00872138
      -0.008767    -0.00880673    -0.00880673
      -0.008839     -0.0088791     -0.0088791
      -0.008901    -0.00894041    -0.00894041
      -0.008955     -0.0089919     -0.0089919
